Date,Close
27/05/2014,"570,80"
28/05/2014,"564,40"
29/05/2014,"612,30"
30/05/2014,"627,90"
31/05/2014,"649,80"
1/06/2014,"655,50"
2/06/2014,"669,40"
3/06/2014,"638,90"
4/06/2014,"660,20"
5/06/2014,"650,40"
6/06/2014,"651,70"
7/06/2014,"651,00"
8/06/2014,"644,30"
9/06/2014,"655,60"
10/06/2014,"643,00"
11/06/2014,"597,10"
12/06/2014,"610,30"
13/06/2014,"583,40"
14/06/2014,"582,30"
15/06/2014,"599,10"
16/06/2014,"605,10"
17/06/2014,"606,20"
18/06/2014,"600,20"
19/06/2014,"590,80"
20/06/2014,"597,00"
21/06/2014,"603,60"
22/06/2014,"591,20"
23/06/2014,"588,80"
24/06/2014,"568,50"
25/06/2014,"582,70"
26/06/2014,"602,20"
27/06/2014,"597,60"
28/06/2014,"601,10"
29/06/2014,"635,10"
30/06/2014,"643,20"
1/07/2014,"645,70"
2/07/2014,"638,00"
3/07/2014,"624,00"
4/07/2014,"623,00"
5/07/2014,"626,70"
6/07/2014,"613,60"
7/07/2014,"615,30"
8/07/2014,"623,00"
9/07/2014,"618,40"
10/07/2014,"632,90"
11/07/2014,"635,90"
12/07/2014,"628,00"
13/07/2014,"618,30"
14/07/2014,"619,60"
15/07/2014,"614,80"
16/07/2014,"626,60"
17/07/2014,"627,50"
18/07/2014,"627,00"
19/07/2014,"621,00"
20/07/2014,"625,10"
21/07/2014,"622,50"
22/07/2014,"621,70"
23/07/2014,"601,90"
24/07/2014,"600,50"
25/07/2014,"596,00"
26/07/2014,"595,00"
27/07/2014,"587,90"
28/07/2014,"585,80"
29/07/2014,"564,60"
30/07/2014,"589,50"
31/07/2014,"598,80"
1/08/2014,"591,70"
2/08/2014,"588,90"
3/08/2014,"592,80"
4/08/2014,"588,80"
5/08/2014,"589,80"
6/08/2014,"592,80"
7/08/2014,"595,80"
8/08/2014,"589,50"
9/08/2014,"592,10"
10/08/2014,"575,90"
11/08/2014,"567,70"
12/08/2014,"542,10"
13/08/2014,"504,80"
14/08/2014,"496,50"
15/08/2014,"522,00"
16/08/2014,"485,50"
17/08/2014,"462,20"
18/08/2014,"485,10"
19/08/2014,"516,80"
20/08/2014,"517,90"
21/08/2014,"516,10"
22/08/2014,"497,70"
23/08/2014,"509,70"
24/08/2014,"502,90"
25/08/2014,"512,60"
26/08/2014,"515,20"
27/08/2014,"510,80"
28/08/2014,"512,60"
29/08/2014,"506,00"
30/08/2014,"481,80"
31/08/2014,"477,20"
1/09/2014,"478,90"
2/09/2014,"480,00"
3/09/2014,"491,00"
4/09/2014,"483,60"
5/09/2014,"484,50"
6/09/2014,"485,80"
7/09/2014,"475,70"
8/09/2014,"474,90"
9/09/2014,"479,70"
10/09/2014,"478,50"
11/09/2014,"477,70"
12/09/2014,"478,20"
13/09/2014,"477,70"
14/09/2014,"477,70"
15/09/2014,"466,80"
16/09/2014,"461,10"
17/09/2014,"424,30"
18/09/2014,"397,70"
19/09/2014,"411,50"
20/09/2014,"401,60"
21/09/2014,"404,10"
22/09/2014,"436,90"
23/09/2014,"423,80"
24/09/2014,"412,30"
25/09/2014,"404,50"
26/09/2014,"399,00"
27/09/2014,"379,10"
28/09/2014,"376,80"
29/09/2014,"388,20"
30/09/2014,"382,80"
1/10/2014,"375,10"
2/10/2014,"363,50"
3/10/2014,"335,30"
4/10/2014,"322,90"
5/10/2014,"331,50"
6/10/2014,"331,60"
7/10/2014,"350,90"
8/10/2014,"360,90"
9/10/2014,"361,70"
10/10/2014,"361,20"
11/10/2014,"373,20"
12/10/2014,"387,30"
13/10/2014,"397,10"
14/10/2014,"393,20"
15/10/2014,"379,80"
16/10/2014,"380,50"
17/10/2014,"390,90"
18/10/2014,"387,30"
19/10/2014,"380,40"
20/10/2014,"382,40"
21/10/2014,"378,90"
22/10/2014,"355,80"
23/10/2014,"355,10"
24/10/2014,"346,70"
25/10/2014,"348,70"
26/10/2014,"350,10"
27/10/2014,"351,10"
28/10/2014,"335,10"
29/10/2014,"344,90"
30/10/2014,"337,90"
31/10/2014,"325,40"
1/11/2014,"322,50"
2/11/2014,"324,20"
3/11/2014,"328,00"
4/11/2014,"338,00"
5/11/2014,"347,70"
6/11/2014,"341,90"
7/11/2014,"343,50"
8/11/2014,"362,00"
9/11/2014,"367,10"
10/11/2014,"365,40"
11/11/2014,"432,00"
12/11/2014,"428,70"
13/11/2014,"396,50"
14/11/2014,"374,90"
15/11/2014,"385,60"
16/11/2014,"384,70"
17/11/2014,"379,20"
18/11/2014,"381,40"
19/11/2014,"357,30"
20/11/2014,"351,80"
21/11/2014,"352,00"
22/11/2014,"365,90"
23/11/2014,"378,90"
24/11/2014,"376,40"
25/11/2014,"365,40"
26/11/2014,"368,80"
27/11/2014,"377,60"
28/11/2014,"376,30"
29/11/2014,"374,90"
30/11/2014,"378,60"
1/12/2014,"380,60"
2/12/2014,"377,00"
3/12/2014,"369,80"
4/12/2014,"377,60"
5/12/2014,"376,30"
6/12/2014,"376,50"
7/12/2014,"365,00"
8/12/2014,"352,20"
9/12/2014,"347,90"
10/12/2014,"347,70"
11/12/2014,"353,40"
12/12/2014,"348,20"
13/12/2014,"349,40"
14/12/2014,"345,40"
15/12/2014,"330,20"
16/12/2014,"320,00"
17/12/2014,"310,30"
18/12/2014,"317,80"
19/12/2014,"330,40"
20/12/2014,"322,60"
21/12/2014,"330,80"
22/12/2014,"335,30"
23/12/2014,"322,40"
24/12/2014,"319,00"
25/12/2014,"330,00"
26/12/2014,"315,30"
27/12/2014,"316,50"
28/12/2014,"314,10"
29/12/2014,"311,30"
30/12/2014,"318,20"
31/12/2014,"314,9"
1/01/2015,"314,9"
2/01/2015,"315,2"
3/01/2015,"287,1"
4/01/2015,"264,7"
5/01/2015,"274,8"
6/01/2015,"282,3"
7/01/2015,"291,3"
8/01/2015,"282,7"
9/01/2015,288
10/01/2015,"273,4"
11/01/2015,"264,8"
12/01/2015,"269,3"
13/01/2015,"221,3"
14/01/2015,"164,9"
15/01/2015,"209,8"
16/01/2015,"206,9"
17/01/2015,"199,6"
18/01/2015,"210,6"
19/01/2015,"215,9"
20/01/2015,"210,6"
21/01/2015,"228,2"
22/01/2015,"232,7"
23/01/2015,"232,2"
24/01/2015,"248,2"
25/01/2015,"252,1"
26/01/2015,"269,2"
27/01/2015,"263,3"
28/01/2015,"236,2"
29/01/2015,234
30/01/2015,"231,8"
31/01/2015,"218,5"
1/02/2015,"225,3"
2/02/2015,"238,9"
3/02/2015,"227,4"
4/02/2015,"226,6"
5/02/2015,"216,5"
6/02/2015,223
7/02/2015,"227,7"
8/02/2015,"223,7"
9/02/2015,"220,3"
10/02/2015,"219,7"
11/02/2015,"218,8"
12/02/2015,"221,8"
13/02/2015,"236,2"
14/02/2015,"258,6"
15/02/2015,"233,3"
16/02/2015,"235,8"
17/02/2015,"243,2"
18/02/2015,"235,2"
19/02/2015,"241,9"
20/02/2015,"244,5"
21/02/2015,"244,4"
22/02/2015,"235,7"
23/02/2015,"238,8"
24/02/2015,"238,9"
25/02/2015,"237,3"
26/02/2015,"236,5"
27/02/2015,"253,5"
28/02/2015,"254,1"
1/03/2015,"257,9"
2/03/2015,"273,8"
3/03/2015,"280,6"
4/03/2015,"271,9"
5/03/2015,"275,2"
6/03/2015,"272,6"
7/03/2015,"274,9"
8/03/2015,"274,5"
9/03/2015,290
10/03/2015,"291,4"
11/03/2015,"295,6"
12/03/2015,"293,9"
13/03/2015,"287,2"
14/03/2015,"281,6"
15/03/2015,"284,9"
16/03/2015,"290,4"
17/03/2015,"285,4"
18/03/2015,"255,9"
19/03/2015,"260,9"
20/03/2015,"261,8"
21/03/2015,"259,7"
22/03/2015,"268,6"
23/03/2015,"265,5"
24/03/2015,"246,7"
25/03/2015,"246,4"
26/03/2015,248
27/03/2015,"247,2"
28/03/2015,252
29/03/2015,"242,1"
30/03/2015,"246,8"
31/03/2015,"244,1"
1/04/2015,"246,2"
2/04/2015,"252,6"
3/04/2015,"254,5"
4/04/2015,"252,9"
5/04/2015,"259,6"
6/04/2015,255
7/04/2015,253
8/04/2015,"244,6"
9/04/2015,"243,3"
10/04/2015,"234,7"
11/04/2015,"236,5"
12/04/2015,"235,9"
13/04/2015,"223,6"
14/04/2015,218
15/04/2015,223
16/04/2015,228
17/04/2015,"222,6"
18/04/2015,"223,4"
19/04/2015,223
20/04/2015,"224,2"
21/04/2015,"233,7"
22/04/2015,"233,8"
23/04/2015,"235,4"
24/04/2015,"231,1"
25/04/2015,"226,1"
26/04/2015,"218,7"
27/04/2015,229
28/04/2015,"225,8"
29/04/2015,"225,4"
30/04/2015,"235,8"
1/05/2015,"233,2"
2/05/2015,"235,3"
3/05/2015,240
4/05/2015,239
5/05/2015,"235,8"
6/05/2015,230
7/05/2015,"237,7"
8/05/2015,"243,7"
9/05/2015,"241,4"
10/05/2015,240
11/05/2015,"241,8"
12/05/2015,"241,6"
13/05/2015,"236,4"
14/05/2015,"236,9"
15/05/2015,"237,2"
16/05/2015,"236,2"
17/05/2015,"236,3"
18/05/2015,"232,6"
19/05/2015,232
20/05/2015,234
21/05/2015,"235,4"
22/05/2015,"240,4"
23/05/2015,"238,9"
24/05/2015,241
25/05/2015,"237,4"
26/05/2015,"237,8"
27/05/2015,"237,3"
28/05/2015,"237,3"
29/05/2015,237
30/05/2015,"233,2"
31/05/2015,"229,8"
1/06/2015,"223,1"
2/06/2015,"225,7"
3/06/2015,"225,6"
4/06/2015,"224,2"
5/06/2015,"225,3"
6/06/2015,"224,7"
7/06/2015,"223,5"
8/06/2015,"228,6"
9/06/2015,"229,6"
10/06/2015,"228,8"
11/06/2015,"229,9"
12/06/2015,"230,5"
13/06/2015,"232,5"
14/06/2015,"233,8"
15/06/2015,237
16/06/2015,"249,8"
17/06/2015,"247,4"
18/06/2015,"248,4"
19/06/2015,"244,1"
20/06/2015,245
21/06/2015,"244,1"
22/06/2015,"247,5"
23/06/2015,"243,8"
24/06/2015,"240,6"
25/06/2015,"242,6"
26/06/2015,"242,9"
27/06/2015,"250,7"
28/06/2015,"248,9"
29/06/2015,257
30/06/2015,"264,1"
1/07/2015,"257,6"
2/07/2015,"254,9"
3/07/2015,"255,4"
4/07/2015,"260,5"
5/07/2015,"270,1"
6/07/2015,"269,1"
7/07/2015,"266,2"
8/07/2015,"268,6"
9/07/2015,"269,1"
10/07/2015,"283,6"
11/07/2015,292
12/07/2015,"310,4"
13/07/2015,"290,4"
14/07/2015,287
15/07/2015,"283,4"
16/07/2015,"276,6"
17/07/2015,"279,6"
18/07/2015,274
19/07/2015,"273,2"
20/07/2015,"277,7"
21/07/2015,"275,1"
22/07/2015,"276,5"
23/07/2015,"275,5"
24/07/2015,"288,4"
25/07/2015,"288,7"
26/07/2015,"291,8"
27/07/2015,293
28/07/2015,"293,7"
29/07/2015,"288,4"
30/07/2015,287
31/07/2015,"283,7"
1/08/2015,"280,5"
2/08/2015,"281,4"
3/08/2015,"281,6"
4/08/2015,"284,3"
5/08/2015,"281,7"
6/08/2015,278
7/08/2015,"277,9"
8/08/2015,"258,6"
9/08/2015,"263,9"
10/08/2015,"263,3"
11/08/2015,269
12/08/2015,"267,7"
13/08/2015,"263,4"
14/08/2015,265
15/08/2015,"260,5"
16/08/2015,"257,1"
17/08/2015,"257,1"
18/08/2015,"246,7"
19/08/2015,226
20/08/2015,"234,7"
21/08/2015,"232,4"
22/08/2015,"229,5"
23/08/2015,"226,8"
24/08/2015,"211,4"
25/08/2015,"220,5"
26/08/2015,225
27/08/2015,"222,7"
28/08/2015,"231,6"
29/08/2015,"228,5"
30/08/2015,"228,4"
31/08/2015,"229,5"
1/09/2015,"227,2"
2/09/2015,"228,6"
3/09/2015,"226,2"
4/09/2015,"230,3"
5/09/2015,"233,7"
6/09/2015,"239,9"
7/09/2015,"239,6"
8/09/2015,"243,2"
9/09/2015,"237,4"
10/09/2015,"238,1"
11/09/2015,"239,9"
12/09/2015,"235,6"
13/09/2015,"230,2"
14/09/2015,"229,9"
15/09/2015,"229,5"
16/09/2015,"228,6"
17/09/2015,"232,7"
18/09/2015,"232,2"
19/09/2015,"231,1"
20/09/2015,"231,1"
21/09/2015,"226,3"
22/09/2015,230
23/09/2015,"229,9"
24/09/2015,"233,8"
25/09/2015,235
26/09/2015,"234,3"
27/09/2015,"232,5"
28/09/2015,"238,9"
29/09/2015,"236,7"
30/09/2015,"235,9"
1/10/2015,"237,1"
2/10/2015,"236,7"
3/10/2015,"238,6"
4/10/2015,"238,3"
5/10/2015,"240,1"
6/10/2015,"246,1"
7/10/2015,243
8/10/2015,"242,6"
9/10/2015,244
10/10/2015,"245,4"
11/10/2015,"247,6"
12/10/2015,"245,4"
13/10/2015,"248,8"
14/10/2015,"252,3"
15/10/2015,"254,4"
16/10/2015,"262,9"
17/10/2015,"269,6"
18/10/2015,"261,7"
19/10/2015,"263,8"
20/10/2015,"269,8"
21/10/2015,"267,1"
22/10/2015,"274,4"
23/10/2015,"276,9"
24/10/2015,"282,6"
25/10/2015,"287,9"
26/10/2015,"285,1"
27/10/2015,"294,7"
28/10/2015,"303,5"
29/10/2015,"313,6"
30/10/2015,"327,1"
31/10/2015,"311,2"
1/11/2015,323
2/11/2015,"359,3"
3/11/2015,"396,5"
4/11/2015,"400,9"
5/11/2015,"382,7"
6/11/2015,"369,8"
7/11/2015,"385,1"
8/11/2015,"371,6"
9/11/2015,"380,2"
10/11/2015,"336,7"
11/11/2015,"304,7"
12/11/2015,"333,9"
13/11/2015,"333,8"
14/11/2015,"331,8"
15/11/2015,"317,5"
16/11/2015,"330,2"
17/11/2015,"333,9"
18/11/2015,"335,9"
19/11/2015,325
20/11/2015,"321,1"
21/11/2015,"324,7"
22/11/2015,"322,8"
23/11/2015,"322,1"
24/11/2015,"318,4"
25/11/2015,"327,5"
26/11/2015,"353,7"
27/11/2015,"359,5"
28/11/2015,"355,8"
29/11/2015,"370,8"
30/11/2015,378
1/12/2015,"361,8"
2/12/2015,360
3/12/2015,"360,3"
4/12/2015,"361,7"
5/12/2015,"386,7"
6/12/2015,"393,4"
7/12/2015,"394,3"
8/12/2015,"410,7"
9/12/2015,416
10/12/2015,"415,5"
11/12/2015,"449,8"
12/12/2015,"432,3"
13/12/2015,"434,7"
14/12/2015,442
15/12/2015,"462,6"
16/12/2015,454
17/12/2015,"455,5"
18/12/2015,"463,2"
19/12/2015,"461,2"
20/12/2015,"441,8"
21/12/2015,"437,6"
22/12/2015,437
23/12/2015,"442,4"
24/12/2015,453
25/12/2015,454
26/12/2015,"415,4"
27/12/2015,"422,4"
28/12/2015,"421,8"
29/12/2015,"431,9"
30/12/2015,"427,1"
31/12/2015,430
1/01/2016,434
2/01/2016,"433,7"
3/01/2016,"430,7"
4/01/2016,"433,3"
5/01/2016,"431,2"
6/01/2016,"430,8"
7/01/2016,457
8/01/2016,"452,9"
9/01/2016,"448,3"
10/01/2016,"446,2"
11/01/2016,"447,7"
12/01/2016,445
13/01/2016,"432,2"
14/01/2016,"429,1"
15/01/2016,"372,3"
16/01/2016,385
17/01/2016,"382,5"
18/01/2016,"384,4"
19/01/2016,"379,5"
20/01/2016,"414,6"
21/01/2016,"410,2"
22/01/2016,"382,6"
23/01/2016,"388,6"
24/01/2016,"402,1"
25/01/2016,"392,8"
26/01/2016,"389,8"
27/01/2016,395
28/01/2016,"379,7"
29/01/2016,"380,3"
30/01/2016,"377,8"
31/01/2016,"369,8"
1/02/2016,"372,2"
2/02/2016,"373,9"
3/02/2016,368
4/02/2016,"390,6"
5/02/2016,"386,5"
6/02/2016,"376,7"
7/02/2016,"377,9"
8/02/2016,"372,6"
9/02/2016,"375,3"
10/02/2016,"381,9"
11/02/2016,"379,5"
12/02/2016,384
13/02/2016,"390,1"
14/02/2016,"405,5"
15/02/2016,"401,1"
16/02/2016,"406,4"
17/02/2016,"417,1"
18/02/2016,"421,4"
19/02/2016,420
20/02/2016,"440,1"
21/02/2016,"437,9"
22/02/2016,"437,8"
23/02/2016,"419,9"
24/02/2016,"422,7"
25/02/2016,"423,5"
26/02/2016,"427,3"
27/02/2016,"431,3"
28/02/2016,"432,5"
29/02/2016,"436,2"
1/03/2016,434
2/03/2016,"425,4"
3/03/2016,"419,6"
4/03/2016,"409,5"
5/03/2016,399
6/03/2016,406
7/03/2016,"414,9"
8/03/2016,"411,9"
9/03/2016,"412,8"
10/03/2016,"415,8"
11/03/2016,"419,1"
12/03/2016,"410,4"
13/03/2016,"412,4"
14/03/2016,"414,3"
15/03/2016,"415,1"
16/03/2016,"415,9"
17/03/2016,"418,2"
18/03/2016,"408,2"
19/03/2016,"408,7"
20/03/2016,"411,5"
21/03/2016,"411,1"
22/03/2016,"416,2"
23/03/2016,417
24/03/2016,"414,7"
25/03/2016,"415,7"
26/03/2016,"416,5"
27/03/2016,"424,6"
28/03/2016,"422,2"
29/03/2016,415
30/03/2016,"412,4"
31/03/2016,"415,7"
1/04/2016,"415,6"
2/04/2016,"418,5"
3/04/2016,"419,1"
4/04/2016,"419,3"
5/04/2016,"422,1"
6/04/2016,"421,3"
7/04/2016,"420,1"
8/04/2016,"417,7"
9/04/2016,418
10/04/2016,"420,3"
11/04/2016,"421,4"
12/04/2016,"424,7"
13/04/2016,"423,5"
14/04/2016,424
15/04/2016,"428,7"
16/04/2016,430
17/04/2016,"426,3"
18/04/2016,"427,7"
19/04/2016,"434,9"
20/04/2016,"441,2"
21/04/2016,"449,3"
22/04/2016,"445,3"
23/04/2016,"450,1"
24/04/2016,"457,6"
25/04/2016,"461,7"
26/04/2016,466
27/04/2016,447
28/04/2016,"448,5"
29/04/2016,455
30/04/2016,"448,5"
1/05/2016,"452,2"
2/05/2016,"444,2"
3/05/2016,"450,3"
4/05/2016,"445,8"
5/05/2016,"448,1"
6/05/2016,"459,6"
7/05/2016,"458,5"
8/05/2016,"457,9"
9/05/2016,"460,4"
10/05/2016,"449,4"
11/05/2016,"452,5"
12/05/2016,"454,4"
13/05/2016,"455,4"
14/05/2016,"456,4"
15/05/2016,"458,1"
16/05/2016,"454,9"
17/05/2016,"453,3"
18/05/2016,"454,2"
19/05/2016,"442,7"
20/05/2016,"442,1"
21/05/2016,"443,6"
22/05/2016,"439,6"
23/05/2016,"443,7"
24/05/2016,"446,1"
25/05/2016,"449,8"
26/05/2016,"453,3"
27/05/2016,474
28/05/2016,"524,2"
29/05/2016,516
30/05/2016,"532,3"
31/05/2016,"528,9"
1/06/2016,"537,4"
2/06/2016,"537,1"
3/06/2016,567
4/06/2016,572
5/06/2016,"574,9"
6/06/2016,"583,6"
7/06/2016,"575,6"
8/06/2016,"580,5"
9/06/2016,"574,7"
10/06/2016,"577,9"
11/06/2016,"591,6"
12/06/2016,"666,5"
13/06/2016,"700,1"
14/06/2016,"685,1"
15/06/2016,"690,8"
16/06/2016,"761,2"
17/06/2016,"743,9"
18/06/2016,"753,8"
19/06/2016,761
20/06/2016,734
21/06/2016,"667,4"
22/06/2016,"590,6"
23/06/2016,"620,8"
24/06/2016,"656,9"
25/06/2016,"663,5"
26/06/2016,"625,4"
27/06/2016,"644,7"
28/06/2016,"644,9"
29/06/2016,"636,5"
30/06/2016,670
1/07/2016,"674,6"
2/07/2016,"698,1"
3/07/2016,"661,6"
4/07/2016,"675,2"
5/07/2016,"663,7"
6/07/2016,"672,7"
7/07/2016,"635,3"
8/07/2016,"662,8"
9/07/2016,"651,8"
10/07/2016,"647,1"
11/07/2016,"646,7"
12/07/2016,"670,6"
13/07/2016,"661,2"
14/07/2016,"657,3"
15/07/2016,"664,2"
16/07/2016,"660,7"
17/07/2016,"676,3"
18/07/2016,"670,4"
19/07/2016,"671,1"
20/07/2016,"664,4"
21/07/2016,"664,6"
22/07/2016,"651,1"
23/07/2016,"655,2"
24/07/2016,"659,3"
25/07/2016,654
26/07/2016,"654,4"
27/07/2016,"654,5"
28/07/2016,"654,1"
29/07/2016,"655,4"
30/07/2016,"654,7"
31/07/2016,"621,9"
1/08/2016,607
2/08/2016,"513,4"
3/08/2016,"566,4"
4/08/2016,"576,2"
5/08/2016,"574,7"
6/08/2016,"586,5"
7/08/2016,"590,8"
8/08/2016,"589,2"
9/08/2016,"585,3"
10/08/2016,"590,9"
11/08/2016,"587,8"
12/08/2016,"587,1"
13/08/2016,"584,6"
14/08/2016,"569,1"
15/08/2016,567
16/08/2016,"580,2"
17/08/2016,"572,3"
18/08/2016,"573,4"
19/08/2016,"574,6"
20/08/2016,"582,6"
21/08/2016,"580,7"
22/08/2016,"587,5"
23/08/2016,"583,6"
24/08/2016,"579,7"
25/08/2016,578
26/08/2016,"579,4"
27/08/2016,"570,3"
28/08/2016,575
29/08/2016,"574,2"
30/08/2016,"577,3"
31/08/2016,"573,9"
1/09/2016,572
2/09/2016,"575,3"
3/09/2016,"598,8"
4/09/2016,"609,5"
5/09/2016,"605,8"
6/09/2016,"610,4"
7/09/2016,"613,2"
8/09/2016,"625,6"
9/09/2016,"623,2"
10/09/2016,"624,5"
11/09/2016,"605,6"
12/09/2016,608
13/09/2016,"608,6"
14/09/2016,"609,5"
15/09/2016,"608,1"
16/09/2016,"607,8"
17/09/2016,"607,1"
18/09/2016,"610,7"
19/09/2016,"609,8"
20/09/2016,"609,2"
21/09/2016,"597,2"
22/09/2016,"595,6"
23/09/2016,"602,9"
24/09/2016,"602,6"
25/09/2016,"601,5"
26/09/2016,"606,5"
27/09/2016,"605,5"
28/09/2016,"604,7"
29/09/2016,"604,7"
30/09/2016,"608,1"
1/10/2016,"613,4"
2/10/2016,"610,7"
3/10/2016,"611,6"
4/10/2016,609
5/10/2016,"611,8"
6/10/2016,611
7/10/2016,616
8/10/2016,"617,7"
9/10/2016,"615,8"
10/10/2016,"617,3"
11/10/2016,"640,5"
12/10/2016,636
13/10/2016,"635,6"
14/10/2016,"637,9"
15/10/2016,637
16/10/2016,"640,1"
17/10/2016,"637,4"
18/10/2016,"635,3"
19/10/2016,"629,1"
20/10/2016,"628,3"
21/10/2016,"630,5"
22/10/2016,"655,5"
23/10/2016,653
24/10/2016,"650,5"
25/10/2016,651
26/10/2016,"674,7"
27/10/2016,"682,3"
28/10/2016,"686,2"
29/10/2016,715
30/10/2016,"697,3"
31/10/2016,"698,7"
1/11/2016,"726,8"
2/11/2016,"733,5"
3/11/2016,"684,9"
4/11/2016,"702,1"
5/11/2016,"702,1"
6/11/2016,"709,9"
7/11/2016,"705,4"
8/11/2016,"710,9"
9/11/2016,"721,4"
10/11/2016,"714,6"
11/11/2016,715
12/11/2016,"704,3"
13/11/2016,702
14/11/2016,"704,6"
15/11/2016,"711,1"
16/11/2016,"740,3"
17/11/2016,"737,5"
18/11/2016,747
19/11/2016,"747,9"
20/11/2016,"728,5"
21/11/2016,"736,2"
22/11/2016,"749,3"
23/11/2016,"741,1"
24/11/2016,"735,3"
25/11/2016,"740,4"
26/11/2016,"734,1"
27/11/2016,"729,4"
28/11/2016,"733,3"
29/11/2016,"732,6"
30/11/2016,"742,5"
1/12/2016,"752,6"
2/12/2016,"770,9"
3/12/2016,"764,2"
4/12/2016,"766,4"
5/12/2016,"754,3"
6/12/2016,"758,2"
7/12/2016,"765,6"
8/12/2016,"768,5"
9/12/2016,"770,5"
10/12/2016,774
11/12/2016,"767,9"
12/12/2016,"778,5"
13/12/2016,"778,7"
14/12/2016,"776,5"
15/12/2016,"775,2"
16/12/2016,782
17/12/2016,"787,2"
18/12/2016,789
19/12/2016,"789,8"
20/12/2016,"799,1"
21/12/2016,"829,2"
22/12/2016,"860,2"
23/12/2016,"917,2"
24/12/2016,"891,1"
25/12/2016,"891,1"
26/12/2016,"898,4"
27/12/2016,"925,8"
28/12/2016,"972,2"
29/12/2016,"971,1"
30/12/2016,959
31/12/2016,"963,4"
1/01/2017,"995,4"
2/01/2017,"1.017,00"
3/01/2017,"1.033,30"
4/01/2017,"1.135,40"
5/01/2017,"989,3"
6/01/2017,"886,2"
7/01/2017,"888,9"
8/01/2017,"900,9"
9/01/2017,"899,8"
10/01/2017,"904,4"
11/01/2017,"785,4"
12/01/2017,"810,1"
13/01/2017,"824,8"
14/01/2017,"819,6"
15/01/2017,"821,2"
16/01/2017,"827,3"
17/01/2017,"899,7"
18/01/2017,872
19/01/2017,"895,2"
20/01/2017,"892,9"
21/01/2017,"919,8"
22/01/2017,"918,8"
23/01/2017,"921,5"
24/01/2017,"893,8"
25/01/2017,"894,4"
26/01/2017,"915,6"
27/01/2017,918
28/01/2017,"918,5"
29/01/2017,"914,5"
30/01/2017,"920,7"
31/01/2017,"965,5"
1/02/2017,"982,4"
2/02/2017,"1.004,00"
3/02/2017,"1.013,00"
4/02/2017,"1.031,80"
5/02/2017,"1.016,10"
6/02/2017,"1.024,70"
7/02/2017,"1.049,60"
8/02/2017,"1.055,50"
9/02/2017,979
10/02/2017,"997,6"
11/02/2017,"1.008,30"
12/02/2017,"996,5"
13/02/2017,"995,4"
14/02/2017,"1.008,30"
15/02/2017,"1.008,20"
16/02/2017,"1.031,90"
17/02/2017,"1.049,40"
18/02/2017,"1.052,30"
19/02/2017,"1.048,90"
20/02/2017,"1.077,60"
21/02/2017,"1.119,00"
22/02/2017,"1.120,50"
23/02/2017,"1.171,90"
24/02/2017,"1.176,50"
25/02/2017,"1.149,10"
26/02/2017,"1.171,60"
27/02/2017,"1.188,80"
28/02/2017,"1.189,30"
1/03/2017,"1.222,70"
2/03/2017,"1.255,50"
3/03/2017,"1.283,30"
4/03/2017,"1.264,30"
5/03/2017,"1.271,20"
6/03/2017,"1.277,00"
7/03/2017,"1.232,70"
8/03/2017,"1.147,00"
9/03/2017,"1.191,30"
10/03/2017,"1.112,40"
11/03/2017,"1.179,20"
12/03/2017,"1.225,10"
13/03/2017,"1.238,20"
14/03/2017,"1.243,10"
15/03/2017,"1.253,40"
16/03/2017,"1.172,90"
17/03/2017,"1.071,70"
18/03/2017,"971,4"
19/03/2017,"1.022,60"
20/03/2017,"1.047,50"
21/03/2017,"1.121,30"
22/03/2017,"1.044,70"
23/03/2017,"1.035,00"
24/03/2017,"939,7"
25/03/2017,"966,3"
26/03/2017,"969,4"
27/03/2017,"1.045,10"
28/03/2017,"1.044,40"
29/03/2017,"1.041,90"
30/03/2017,"1.037,90"
31/03/2017,"1.079,10"
1/04/2017,"1.086,10"
2/04/2017,"1.097,40"
3/04/2017,"1.147,60"
4/04/2017,"1.141,80"
5/04/2017,"1.129,90"
6/04/2017,"1.188,70"
7/04/2017,"1.190,50"
8/04/2017,"1.180,80"
9/04/2017,"1.204,30"
10/04/2017,"1.206,70"
11/04/2017,"1.220,70"
12/04/2017,"1.212,50"
13/04/2017,"1.176,20"
14/04/2017,"1.177,30"
15/04/2017,"1.177,00"
16/04/2017,"1.176,80"
17/04/2017,"1.194,00"
18/04/2017,"1.206,10"
19/04/2017,"1.215,20"
20/04/2017,"1.238,10"
21/04/2017,"1.249,60"
22/04/2017,"1.240,90"
23/04/2017,"1.249,10"
24/04/2017,"1.248,20"
25/04/2017,"1.264,30"
26/04/2017,"1.286,60"
27/04/2017,"1.332,90"
28/04/2017,"1.329,60"
29/04/2017,"1.336,30"
30/04/2017,"1.351,90"
1/05/2017,"1.415,80"
2/05/2017,"1.445,90"
3/05/2017,"1.485,60"
4/05/2017,"1.516,80"
5/05/2017,"1.507,80"
6/05/2017,"1.545,30"
7/05/2017,"1.554,40"
8/05/2017,"1.664,50"
9/05/2017,"1.697,50"
10/05/2017,"1.752,30"
11/05/2017,"1.819,30"
12/05/2017,"1.686,40"
13/05/2017,"1.763,70"
14/05/2017,"1.772,60"
15/05/2017,"1.708,90"
16/05/2017,"1.729,30"
17/05/2017,"1.801,30"
18/05/2017,"1.881,00"
19/05/2017,"1.962,00"
20/05/2017,"2.040,20"
21/05/2017,"2.044,20"
